V_kmh,V_ms,CL_required,alpha_trim_deg,delta_e_trim_deg,CL_trim,CD_trim,CM_trim,L_D_trim,trim_valid,drag_N,shaft_power_W,electrical_power_W,aux_power_W,total_power_W,endurance_min,range_km
96,26.666666666666664,0.21622040816326535,-5.461383901917487,7.617146901327019,0.21622040816326535,0.03590374387219762,0.0,6.022224560561705,True,2.9321390828961387,78.19037554389702,129.10691524276083,10.0,139.10691524276083,42.89765170614366,68.63624272982985
97,26.944444444444443,0.21178523558642295,-5.5264856578117305,7.732038805665856,0.21178523558642295,0.03580475132510714,0.0,5.915003672652633,True,2.9852897778643515,80.43697457023391,132.81646987861123,10.0,142.81646987861123,41.783416191928275,67.54985617695071
98,27.22222222222222,0.20748513969519503,-5.5896381913251,7.8398744463956085,0.20748513969519503,0.035708226732981775,0.0,5.81056968319158,True,3.038944709858632,82.72682821281832,136.59744596543788,10.0,146.59744596543788,40.70575691616673,66.48606962973899
99,27.5,0.20331469050430087,-5.650916737464135,7.94126898900377,0.20331469050430087,0.03561412185817995,0.0,5.708822228270188,True,3.0931073510324554,85.06045215339252,140.4506949901218,10.0,150.4506949901218,39.6632265500123,65.44432380752029
100,27.77777777777778,0.19926872816326527,-5.711546438903034,7.888365388254928,0.19926872816326527,0.03550042058398696,0.0,5.6131371089487505,True,3.1458344339832203,87.38428983286724,144.28778506974984,10.0,154.28778506974984,38.676814222864756,64.46135703810792
101,28.055555555555554,0.19534234698879066,-5.771143424665267,7.738729918746867,0.19534234698879066,0.03537554787557921,0.0,5.52195962238768,True,3.1977778193830275,89.71543326602382,148.13693831335203,10.0,158.13693831335203,37.73539606651254,63.521250045296114
102,28.333333333333332,0.19153088058752912,-5.829002980341031,7.591741233631101,0.19153088058752912,0.035254096647036104,0.0,5.432868767143168,True,3.25021655350702,92.08946901603224,152.05691478395417,10.0,162.05691478395417,36.822618818551334,62.59845199153727
103,28.61111111111111,0.18782988798498004,-5.885192039796917,7.447350564101963,0.18782988798498004,0.03513594187602675,0.0,5.345804835621508,True,3.3031508898972115,94.50681712761467,156.0484080538529,10.0,166.0484080538529,35.937471909183635,61.69266011076524
104,28.88888888888889,0.1842351406834923,-5.939774341416755,7.305509709346993,0.1842351406834923,0.03502096428425665,0.0,5.260710104613354,True,3.3565810791427007,96.96789784190024,160.11211201964952,10.0,170.11211201964952,35.078983672313214,60.80357169867624
105,29.166666666666664,0.1807426105789255,-5.992810609600721,7.166171061366838,0.1807426105789255,0.03490905001849883,0.0,5.1775287635483425,True,3.4105073687506384,99.47313158856028,164.24872088926364,10.0,174.24872088926364,34.24621982615472,59.93088469577076
