V_kmh,V_ms,CL_required,mass_kg,sref_m2,cref_m,bref_m,cg_x_m,cg_y_m,cg_z_m,rho,alpha_trim_deg,delta_e_trim_deg,CL_trim,CD_trim,CM_trim,L_D_trim,trim_valid,Cma_per_deg,Cma_per_rad,Cmde_per_deg,Cmde_per_rad,elevator_margin_up_deg,elevator_margin_down_deg,elevator_authority_score,Cma_fit_points,Cmde_fit_points,drag_N,shaft_power_W,electrical_power_W,aux_power_W,total_power_W,endurance_min,range_km
65,18.055555555555554,0.4739802627794525,1.8,0.186575,0.23281755126482356,0.995,0.032,0.0,0.007,1.225,3.7931852578510337,7.635822495733637,0.47398026277950633,0.035309252986501116,1.3935380627216887e-13,13.423684238256502,True,-0.005925278961930821,-0.33949347695629367,0.007628585285130627,0.4370857404935886,47.635822495733635,32.364177504266365,32.364177504266365,9.0,9.0,1.315436186265319,23.75093114090159,39.21722376206661,10.0,49.21722376206661,121.24535973114453,131.3491397087399
66,18.333333333333332,0.4597260354093633,1.8,0.186575,0.23281755126482356,0.995,0.032,0.0,0.007,1.225,3.581371376868289,7.491634606155845,0.4597260354094143,0.034310054638450285,7.329380158349608e-14,13.399163605359364,True,-0.0059273614841816565,-0.3396127966920086,0.007626713035217769,0.4369784684753882,47.49163460615584,32.50836539384416,32.50836539384416,9.0,9.0,1.317843450537402,24.160463259852367,39.89343778716594,10.0,49.89343778716594,119.60210129146446,131.5623114206109
67,18.61111111111111,0.4461052818541293,1.8,0.186575,0.23281755126482356,0.995,0.032,0.0,0.007,1.225,3.378967850486955,7.353288137574607,0.44610528185417453,0.03334891733106344,5.685729664861583e-14,13.376904486150796,True,-0.00592935963811808,-0.3397272824793831,0.0076249239646296076,0.43687596228143555,47.35328813757461,32.64671186242539,32.64671186242539,9.0,9.0,1.3200363371274157,24.56734294098246,40.565272141973104,10.0,50.565272141973104,118.01301065374132,131.78119523001115
68,18.88888888888889,0.43308101432594853,1.8,0.186575,0.23281755126482356,0.995,0.032,0.0,0.007,1.225,3.1854254095917667,7.220479313870354,0.4330810143259751,0.03242403647161997,4.464918018642905e-14,13.356789019930977,True,-0.005931277811213482,-0.3398371857021252,0.007623213218306376,0.4367779437372968,47.22047931387036,32.77952068612964,32.77952068612964,9.0,9.0,1.322024325880408,24.971570599963265,41.23272751283924,10.0,51.23272751283924,116.47554775420737,132.00562078810168
69,19.166666666666668,0.42061890574316024,1.8,0.186575,0.23281755126482356,0.995,0.032,0.0,0.007,1.225,3.0002342819433627,7.092923341823047,0.4206189057431808,0.03153370514466232,3.501712808606783e-14,13.33870865518569,True,-0.005933120116769053,-0.3399427420350329,0.007621576290306219,0.43668415467152105,47.092923341823045,32.907076658176955,32.907076658176955,9.0,9.0,1.3238163045967695,25.37314583810475,41.89580324145263,10.0,51.89580324145263,114.98733283375549,132.2354327588188
70,19.444444444444443,0.408687063314936,1.8,0.186575,0.23281755126482356,0.995,0.032,0.0,0.007,1.225,2.822920832432081,6.970353046422211,0.4086870633149373,0.030676308607800733,2.7275924574521326e-14,13.322563302515857,True,-0.005934890413624157,-0.3400441725733156,0.0076200089941079905,0.4365943552141156,46.97035304642221,33.02964695357779,33.02964695357779,9.0,9.0,1.325420611562453,25.772067447047693,42.55449733258649,10.0,52.55449733258649,113.5461340679579,132.47048974595089
71,19.72222222222222,0.39725582428946365,1.8,0.186575,0.23281755126482356,0.995,0.032,0.0,0.007,1.225,2.6530445320919944,6.85251761540935,0.39725582428948436,0.02985031905346458,2.1435977992645405e-14,13.308260577649566,True,-0.005936592324289049,-0.34014168487152224,0.007618507435819965,0.4365083222615189,46.85251761540935,33.14748238459065,33.14748238459065,9.0,9.0,1.326845074679142,26.16833341728308,43.20880646816608,10.0,53.20880646816608,112.1498563131682,132.7106633039157
72,20.0,0.3862975714203677,1.8,0.186575,0.23281755126482356,0.995,0.032,0.0,0.007,1.225,2.490195219608786,6.739181443581923,0.3862975714203788,0.02905429063623999,1.6828552440451006e-14,13.295715123691307,True,-0.005938229251636735,-0.3402354738999142,0.007617067989973962,0.43642584808970525,46.73918144358192,33.26081855641808,33.26081855641808,9.0,9.0,1.3280970474868368,26.561940949736737,43.85872602639709,10.0,53.85872602639709,110.79653085509848,132.9558370261182
73,20.27777777777778,0.37578656600547683,1.8,0.186575,0.23281755126482356,0.995,0.032,0.0,0.007,1.225,2.333990623512238,6.630123068267992,0.37578656600549093,0.028286854762234248,1.3064419338015831e-14,13.284848003221738,True,-0.005939804394278021,-0.340325722925391,0.007615687277623699,0.4363467390993136,46.63012306826799,33.36987693173201,33.36987693173201,9.0,9.0,1.3291834423486353,26.95288646984733,44.504250105011074,10.0,54.504250105011074,109.48430605875572,133.20590570481946
74,20.555555555555554,0.3656987966112466,1.8,0.186575,0.23281755126482356,0.995,0.032,0.0,0.007,1.225,2.184074117062859,6.525134188145259,0.3656987966112575,0.02754671563435098,1.0654237908580555e-14,13.275586152101127,True,-0.005941320760732832,-0.34041260432344683,0.0076143621464999315,0.4362708146786203,46.52513418814526,33.47486581185474,33.47486581185474,9.0,9.0,1.3301107610382834,27.34116564356471,45.14537154768167,10.0,55.14537154768167,108.21143883018902,133.46077455723312
